PlayerName,CurrentTime,Latitude,Longitude,Altitude
car001,00:00:00,-16,2.905696E-06,0.01937644
car001,00:00:01,-16.0001,1.493104E-06,0.01202998
car001,00:00:02,-16.0001,-1.390972E-07,0.01201832
car001,00:00:03,-16.0001,-1.770589E-06,0.01201831
car001,00:00:04,-16.0001,-3.405982E-06,0.01201831
car001,00:00:05,-16.0001,-5.043343E-06,0.01201831
car001,00:00:06,-16.0001,-6.682472E-06,0.01201832
car001,00:00:07,-16.0001,-8.321847E-06,0.01201832
car001,00:00:08,-16.0001,-9.962835E-06,0.01201832
car001,00:00:09,-16.0001,-1.160746E-05,0.01201832
car001,00:00:10,-16.0001,-1.324814E-05,0.01201832
car001,00:00:11,-16.0001,-1.488682E-05,0.01201831
car001,00:00:12,-16.0001,-1.652723E-05,0.01201832
car001,00:00:13,-16.0001,-1.816531E-05,0.01201832
car001,00:00:14,-16.0001,-1.980356E-05,0.01201832
car001,00:00:15,-16.0001,-2.144323E-05,0.01201832
car001,00:00:16,-16.0001,-2.305023E-05,0.01201831
car001,00:00:17,-16.0001,-2.472441E-05,0.01201833
car001,00:00:18,-16.0001,-2.636337E-05,0.01201831
car001,00:00:19,-16.0001,-2.800343E-05,0.01201833
car001,00:00:20,-16.0001,-2.964044E-05,0.01201832
car001,00:00:21,-16.0001,-3.128068E-05,0.01201832
car001,00:00:22,-16.0001,-3.288717E-05,0.01201832
car001,00:00:23,-16.0001,-3.456187E-05,0.01201832
car001,00:00:24,-16.0001,-3.62067E-05,0.01201832
car001,00:00:25,-16.0001,-3.78524E-05,0.01201831
car001,00:00:26,-16.0001,-3.946686E-05,0.01201831
car001,00:00:27,-16.0001,-4.114541E-05,0.0120183
car001,00:00:28,-16.0001,-4.278735E-05,0.01201832
car001,00:00:29,-16.0001,-4.442729E-05,0.01201832
car001,00:00:30,-16.0001,-4.606639E-05,0.01201831
car001,00:00:31,-16.0001,-4.770633E-05,0.01201831
car001,00:00:32,-16.0001,-4.93461E-05,0.01201832
car001,00:00:33,-16.0001,-5.098378E-05,0.01201832
car001,00:00:34,-16.0001,-5.262185E-05,0.01201832
car001,00:00:35,-16.0001,-5.425938E-05,0.01201832
car001,00:00:36,-16.0001,-5.586322E-05,0.01201832
car001,00:00:37,-16.0001,-5.753507E-05,0.01201832
car001,00:00:38,-16.0001,-5.917446E-05,0.01201832
car001,00:00:39,-16.0001,-6.081404E-05,0.01201831
car001,00:00:40,-16.0001,-6.245531E-05,0.01201832
car001,00:00:41,-16.0001,-6.409547E-05,0.01201831
car001,00:00:42,-16.0001,-6.573499E-05,0.01201832
car001,00:00:43,-16.0001,-6.737703E-05,0.01201832
car001,00:00:44,-16.0001,-6.902166E-05,0.01201832
car001,00:00:45,-16.0001,-7.066762E-05,0.01201832
car001,00:00:46,-16.0001,-7.231331E-05,0.01201831
car001,00:00:47,-16.0001,-7.395954E-05,0.01201831
car001,00:00:48,-16.0001,-7.560715E-05,0.01201832
car001,00:00:49,-16.0001,-7.725353E-05,0.01201831
car001,00:00:50,-16.0001,-7.886659E-05,0.01201831
car001,00:00:51,-16.0001,-8.054706E-05,0.01201832
car001,00:00:52,-16.0001,-8.219303E-05,0.01201831
car001,00:00:53,-16.0001,-8.383391E-05,0.01201831
car001,00:00:54,-16.0001,-8.544116E-05,0.01201832
car001,00:00:55,-16.0001,-8.711498E-05,0.01201832
car001,00:00:56,-16.0001,-8.875897E-05,0.01201831
car001,00:00:57,-16.0001,-9.040497E-05,0.01201831
car001,00:00:58,-16.0001,-9.205185E-05,0.01201832
car001,00:00:59,-16.0001,-9.369799E-05,0.01201831
car001,00:01:00,-16.0001,-9.534484E-05,0.01201831
car001,00:01:01,-16.0001,-9.699071E-05,0.01201831
car001,00:01:02,-16.0001,-9.863581E-05,0.01201832
car001,00:01:03,-16.0001,-0.0001002497,0.01201831
car001,00:01:04,-16.0001,-0.0001019284,0.01201831
car001,00:01:05,-16.0001,-0.0001035422,0.01201832
car001,00:01:06,-16.0001,-0.0001052221,0.01201831
car001,00:01:07,-16.0001,-0.0001068677,0.01201831
car001,00:01:08,-16.0001,-0.0001085146,0.01201832
car001,00:01:09,-16.0001,-0.0001101622,0.01201832
car001,00:01:10,-16.0001,-0.0001118077,0.01201831
car001,00:01:11,-16.0001,-0.000113455,0.01201831
car001,00:01:12,-16.0001,-0.0001151026,0.01201832
car001,00:01:13,-16.0001,-0.0001167503,0.01201832
car001,00:01:14,-16.0001,-0.0001183945,0.01201831
car001,00:01:15,-16.0001,-0.0001200359,0.01201832
car001,00:01:16,-16.0001,-0.0001216757,0.01201832
car001,00:01:17,-16.0001,-0.0001233162,0.01201832
car001,00:01:18,-16.0001,-0.0001249565,0.01201832
car001,00:01:19,-16.0001,-0.0001265952,0.01201832
car001,00:01:20,-16.0001,-0.0001282345,0.01201832
car001,00:01:21,-16.0001,-0.0001298734,0.01201832
car001,00:01:22,-16.0001,-0.0001315148,0.01201831
car001,00:01:23,-16.0001,-0.0001331244,0.01201832
car001,00:01:24,-16.0001,-0.0001348023,0.01201831
car001,00:01:25,-16.0001,-0.0001364494,0.01201832
car001,00:01:26,-16.0001,-0.0001380965,0.01201832
car001,00:01:27,-16.0001,-0.0001397375,0.01201831
car001,00:01:28,-16.0001,-0.0001413779,0.01201832
car001,00:01:29,-16.0001,-0.0001430198,0.01201832
car001,00:01:30,-16.0001,-0.0001446312,0.01201832
car001,00:01:31,-16.0001,-0.0001463098,0.01201831
car001,00:01:32,-16.0001,-0.0001479529,0.01201832
car001,00:01:33,-16.0001,-0.0001495655,0.01201832
car001,00:01:34,-16.0001,-0.0001512438,0.01201831
car001,00:01:35,-16.0001,-0.0001528893,0.01201832
car001,00:01:36,-16.0001,-0.0001545363,0.01201832
car001,00:01:37,-16.0001,-0.0001561828,0.01201831
car001,00:01:38,-16.0001,-0.0001577956,0.01201832
car001,00:01:39,-16.0001,-0.0001594759,0.01201832
car001,00:01:40,-16.0001,-0.0001611215,0.01201831
car001,00:01:41,-16.0001,-0.0001627671,0.01201831
car001,00:01:42,-16.0001,-0.0001643808,0.01201832
car001,00:01:43,-16.0001,-0.0001660597,0.01201832
car001,00:01:44,-16.0001,-0.0001677053,0.01201831
car001,00:01:45,-16.0001,-0.0001693507,0.01201832
car001,00:01:46,-16.0001,-0.0001709938,0.01201831
car001,00:01:47,-16.0001,-0.0001726344,0.01201831
car001,00:01:48,-16.0001,-0.0001742744,0.01201832
car001,00:01:49,-16.0001,-0.000175913,0.01201832
car001,00:01:50,-16.0001,-0.0001775192,0.01201831
car001,00:01:51,-16.0001,-0.0001791886,0.01201831
car001,00:01:52,-16.0001,-0.0001808276,0.01201832
car001,00:01:53,-16.0001,-0.0001824688,0.0120183
car001,00:01:54,-16.0001,-0.0001840755,0.01201832
car001,00:01:55,-16.0001,-0.0001857501,0.01201832
car001,00:01:56,-16.0001,-0.0001873951,0.01201832
car001,00:01:57,-16.0001,-0.0001890376,0.01201832
car001,00:01:58,-16.0001,-0.0001906825,0.01201832
car001,00:01:59,-16.0001,-0.0001923274,0.01201832
car001,00:02:00,-16.0001,-0.00019394,0.01201831
car001,00:02:01,-16.0001,-0.0001956165,0.01201832
car001,00:02:02,-16.0001,-0.0001972583,0.01201832
car001,00:02:03,-16.0001,-0.0001989009,0.01201831
car001,00:02:04,-16.00009,0.03017803,0.01201764
car001,00:02:05,-16.0084,2.774428,0.01201334
car001,00:02:06,-16.02729,6.605585,0.01203188
car001,00:02:07,-16.1952,8.585445,0.01201944
car001,00:02:08,-16.36341,9.535825,0.01201849
car001,00:02:09,-16.39922,10.02316,0.01201859
car001,00:02:10,-16.40018,10.25492,0.01201794
car001,00:02:11,-16.46307,10.98404,0.01201355
car001,00:02:12,-16.8262,15.15407,0.01159498
car001,00:02:13,-17.08418,18.12397,0.01201897
car001,00:02:14,-16.98219,16.93622,0.01202346
car001,00:02:15,-16.63432,12.9075,0.01199199
car001,00:02:16,-16.60741,12.58589,0.01201414
car001,00:02:17,-16.6171,12.69558,0.01201791
car001,00:02:18,-16.6171,12.69559,0.01201826
car001,00:02:19,-16.6171,12.69559,0.01201828
car001,00:02:20,-16.6171,12.69559,0.01201828
car001,00:02:21,-16.6171,12.69559,0.01201829
car001,00:02:22,-16.6171,12.69559,0.01201832
car001,00:02:23,-16.6171,12.69559,0.0120183
car001,00:02:24,-16.6171,12.69559,0.01201826
car001,00:02:25,-16.6171,12.69559,0.0120183
car001,00:02:26,-16.6171,12.69559,0.0120183
car001,00:02:27,-16.6171,12.69559,0.01201831
car001,00:02:28,-16.6171,12.69559,0.01201824
car001,00:02:29,-16.6171,12.69559,0.0120183
car001,00:02:30,-16.6171,12.69559,0.01201829
car001,00:02:31,-16.6171,12.69559,0.01201824
car001,00:02:32,-16.6171,12.69559,0.01201826
car001,00:02:33,-16.6171,12.69559,0.01201832
car001,00:02:34,-16.6171,12.69559,0.01201832
car001,00:02:35,-16.6171,12.69559,0.01201824
car001,00:02:36,-16.6171,12.69559,0.0120183
car001,00:02:37,-16.6171,12.69559,0.01201829
car001,00:02:38,-16.6171,12.69559,0.01201828
car001,00:02:39,-16.6171,12.69559,0.01201823
car001,00:02:40,-16.6171,12.69559,0.01201829
car001,00:02:41,-16.6171,12.69559,0.01201828
car001,00:02:42,-16.6171,12.69559,0.01201827
car001,00:02:43,-16.6171,12.69559,0.01201827
car001,00:02:44,-16.6171,12.69559,0.01201826
car001,00:02:45,-16.6171,12.69559,0.01201826
car001,00:02:46,-16.6171,12.69559,0.01201826
car001,00:02:47,-16.6171,12.69559,0.01201826
car001,00:02:48,-16.6171,12.69559,0.01201826
car001,00:02:49,-16.6171,12.69559,0.01201825
car001,00:02:50,-16.6171,12.69559,0.0120183
car001,00:02:51,-16.6171,12.69559,0.01201829
car001,00:02:52,-16.6171,12.69559,0.01201829
car001,00:02:53,-16.6171,12.69559,0.01201828
car001,00:02:54,-16.6171,12.69559,0.01201828
car001,00:02:55,-16.6171,12.69559,0.01201829
car001,00:02:56,-16.6171,12.69559,0.0120183
car001,00:02:57,-16.6171,12.69559,0.01201821
car001,00:02:58,-16.6171,12.69559,0.01201827
car001,00:02:59,-16.6171,12.69559,0.01201826
car001,00:03:00,-16.6171,12.69559,0.01201827
car001,00:03:01,-16.6171,12.69559,0.01201825
car001,00:03:02,-16.6171,12.69559,0.01201827
car001,00:03:03,-16.6171,12.69559,0.0120183
car001,00:03:04,-16.6171,12.69559,0.01201831
car001,00:03:05,-16.6171,12.69559,0.01201831
car001,00:03:06,-16.6171,12.69559,0.0120183
car001,00:03:07,-16.6171,12.69559,0.01201826
car001,00:03:08,-16.6171,12.69559,0.0120183
car001,00:03:09,-16.6171,12.69559,0.01201831
car001,00:03:10,-16.6171,12.69559,0.0120183
car001,00:03:11,-16.6171,12.69559,0.01201829
car001,00:03:12,-16.6171,12.69559,0.01201829
car001,00:03:13,-16.6171,12.69559,0.01201829
car001,00:03:14,-16.6171,12.69559,0.01201824
car001,00:03:15,-16.6171,12.69559,0.01201828
car001,00:03:16,-16.6171,12.69559,0.01201829
car001,00:03:17,-16.6171,12.69559,0.01201835
car001,00:03:18,-16.6171,12.69559,0.01201828
car001,00:03:19,-16.6171,12.69559,0.01201826
car001,00:03:20,-16.6171,12.69559,0.01201832
car001,00:03:21,-16.6171,12.69559,0.01201826
car001,00:03:22,-16.6171,12.69559,0.01201831
car001,00:03:23,-16.6171,12.69559,0.01201831
car001,00:03:24,-16.6171,12.69559,0.01201834
car001,00:03:25,-16.6171,12.69559,0.01201829
car001,00:03:26,-16.6171,12.69559,0.01201829
car001,00:03:27,-16.6171,12.69559,0.01201829
car001,00:03:28,-16.6171,12.69559,0.01201823
car001,00:03:29,-16.6171,12.69559,0.01201829
car001,00:03:30,-16.6171,12.69559,0.01201829
car001,00:03:31,-16.6171,12.69559,0.01201829
car001,00:03:32,-16.6171,12.69559,0.01201826
car001,00:03:33,-16.6171,12.69559,0.01201826
car001,00:03:34,-16.6171,12.69559,0.01201826
car001,00:03:35,-16.6171,12.69559,0.01201832
car001,00:03:36,-16.6171,12.69559,0.01201831
car001,00:03:37,-16.6171,12.69559,0.01201831
car001,00:03:38,-16.6171,12.69559,0.01201835
car001,00:03:39,-16.6171,12.69559,0.0120183
car001,00:03:40,-16.6171,12.69559,0.01201829
car001,00:03:41,-16.6171,12.69559,0.0120183
car001,00:03:42,-16.6171,12.69559,0.01201829
car001,00:03:43,-16.6171,12.69559,0.01201827
car001,00:03:44,-16.6171,12.69559,0.01201829
car001,00:03:45,-16.6171,12.69559,0.01201829
car001,00:03:46,-16.6171,12.69559,0.01201829
car001,00:03:47,-16.6171,12.69559,0.01201827
car001,00:03:48,-16.6171,12.69559,0.01201826
car001,00:03:49,-16.6171,12.69559,0.0120183
car001,00:03:50,-16.6171,12.69559,0.01201829
car001,00:03:51,-16.6171,12.69559,0.0120183
car001,00:03:52,-16.6171,12.69559,0.01201833
car001,00:03:53,-16.6171,12.69559,0.01201826
car001,00:03:54,-16.6171,12.69559,0.01201829
car001,00:03:55,-16.6171,12.69559,0.01201829
car001,00:03:56,-16.6171,12.69559,0.01201833
car001,00:03:57,-16.6171,12.69559,0.01201828
car001,00:03:58,-16.6171,12.69559,0.01201829
car001,00:03:59,-16.6171,12.69559,0.01201831
car001,00:04:00,-16.6171,12.69559,0.01201829
car001,00:04:01,-16.6171,12.69559,0.01201826
car001,00:04:02,-16.6171,12.69559,0.01201832
car001,00:04:03,-16.6171,12.69559,0.01201832
car001,00:04:04,-16.6171,12.69559,0.01201831
car001,00:04:05,-16.6171,12.69559,0.0120183
car001,00:04:06,-16.6171,12.69559,0.01201836
car001,00:04:07,-16.6171,12.69559,0.0120183
car001,00:04:08,-16.6171,12.69559,0.01201829
car001,00:04:09,-16.6171,12.69559,0.0120183
car001,00:04:10,-16.6171,12.69559,0.01201832
car001,00:04:11,-16.6171,12.69559,0.01201829
car001,00:04:12,-16.6171,12.69559,0.01201829
car001,00:04:13,-16.6171,12.69559,0.01201832
car001,00:04:14,-16.6171,12.69559,0.01201832
car001,00:04:15,-16.6171,12.69559,0.01201828
car001,00:04:16,-16.6171,12.69559,0.01201827
car001,00:04:17,-16.6171,12.69559,0.01201835
car001,00:04:18,-16.6171,12.69559,0.01201831
car001,00:04:19,-16.6171,12.69559,0.01201831
car001,00:04:20,-16.6171,12.69559,0.01201834
car001,00:04:21,-16.6171,12.69559,0.01201833
car001,00:04:22,-16.6171,12.69559,0.0120183
car001,00:04:23,-16.6171,12.69559,0.01201829
car001,00:04:24,-16.6171,12.69559,0.01201831
car001,00:04:25,-16.6171,12.69559,0.01201828
car001,00:04:26,-16.6171,12.69559,0.01201829
car001,00:04:27,-16.6171,12.69559,0.01201832
car001,00:04:28,-16.6171,12.69559,0.01201832
car001,00:04:29,-16.6171,12.69559,0.0120183
car001,00:04:30,-16.6171,12.69559,0.01201832
car001,00:04:31,-16.6171,12.69559,0.01201827
car001,00:04:32,-16.6171,12.69559,0.01201832
car001,00:04:33,-16.6171,12.69559,0.01201832
car001,00:04:34,-16.6171,12.69559,0.01201835
car001,00:04:35,-16.6171,12.69559,0.01201832
car001,00:04:36,-16.6171,12.69559,0.0120183
car001,00:04:37,-16.6171,12.69559,0.0120183
car001,00:04:38,-16.6171,12.69559,0.01201832
car001,00:04:39,-16.6171,12.69559,0.01201828
car001,00:04:40,-16.6171,12.69559,0.01201829
car001,00:04:41,-16.6171,12.69559,0.01201831
car001,00:04:42,-16.6171,12.69559,0.01201832
car001,00:04:43,-16.6171,12.69559,0.01201829
car001,00:04:44,-16.6171,12.69559,0.01201832
car001,00:04:45,-16.6171,12.69559,0.01201832
car001,00:04:46,-16.6171,12.69559,0.01201834
car001,00:04:47,-16.6171,12.69559,0.01201832
car001,00:04:48,-16.6171,12.69559,0.01201835
car001,00:04:49,-16.6171,12.69559,0.01201834
car001,00:04:50,-16.6171,12.69559,0.01201828
car001,00:04:51,-16.6171,12.69559,0.0120183
car001,00:04:52,-16.6171,12.69559,0.01201832
car001,00:04:53,-16.6171,12.69559,0.01201833
car001,00:04:54,-16.6171,12.69559,0.01201828
car001,00:04:55,-16.6171,12.69559,0.01201829
car001,00:04:56,-16.6171,12.69559,0.01201834
car001,00:04:57,-16.6171,12.69559,0.01201831
car001,00:04:58,-16.6171,12.69559,0.01201827
car001,00:04:59,-16.6171,12.69559,0.01201827
car001,00:05:00,-16.6171,12.69559,0.01201835
car001,00:05:01,-16.6171,12.69559,0.01201826
car001,00:05:02,-16.6171,12.69559,0.01201831
car001,00:05:03,-16.6171,12.69559,0.01201834
car001,00:05:04,-16.6171,12.69559,0.01201827
car001,00:05:05,-16.6171,12.69559,0.01201831
car001,00:05:06,-16.6171,12.69559,0.01201831
car001,00:05:07,-16.6171,12.69559,0.01201833
car001,00:05:08,-16.6171,12.69559,0.01201829
car001,00:05:09,-16.6171,12.69559,0.01201829
car001,00:05:10,-16.6171,12.69559,0.01201832
car001,00:05:11,-16.6171,12.69559,0.01201831
car001,00:05:12,-16.6171,12.69559,0.01201825
car001,00:05:13,-16.6171,12.69559,0.01201827
car001,00:05:14,-16.6171,12.69559,0.01201831
car001,00:05:15,-16.6171,12.69559,0.01201829
car001,00:05:16,-16.6171,12.69559,0.01201829
car001,00:05:17,-16.6171,12.69559,0.01201836
car001,00:05:18,-16.6171,12.69559,0.01201839
car001,00:05:19,-16.6171,12.69559,0.01201835
car001,00:05:20,-16.6171,12.69559,0.01201835
car001,00:05:21,-16.6171,12.69559,0.01201835
car001,00:05:22,-16.6171,12.69559,0.01201832
car001,00:05:23,-16.6171,12.69559,0.01201832
car001,00:05:24,-16.6171,12.69559,0.01201835
car001,00:05:25,-16.6171,12.69559,0.01201835
car001,00:05:26,-16.6171,12.69559,0.0120183
car001,00:05:27,-16.6171,12.69559,0.01201834
car001,00:05:28,-16.6171,12.69559,0.01201834
car001,00:05:29,-16.6171,12.69559,0.01201826
car001,00:05:30,-16.6171,12.69559,0.01201829
car001,00:05:31,-16.6171,12.69559,0.01201832
car001,00:05:32,-16.6171,12.69559,0.01201838
car001,00:05:33,-16.6171,12.69559,0.01201833
car001,00:05:34,-16.6171,12.69559,0.01201832
car001,00:05:35,-16.6171,12.69559,0.01201835
car001,00:05:36,-16.6171,12.69559,0.01201829
car001,00:05:37,-16.6171,12.69559,0.01201829
car001,00:05:38,-16.6171,12.69559,0.01201833
car001,00:05:39,-16.6171,12.69559,0.01201833
car001,00:05:40,-16.6171,12.69559,0.01201829
car001,00:05:41,-16.6171,12.69559,0.01201829
car001,00:05:42,-16.6171,12.69559,0.01201832
car001,00:05:43,-16.6171,12.69559,0.0120183
car001,00:05:44,-16.6171,12.69559,0.01201828
car001,00:05:45,-16.6171,12.69559,0.01201829
car001,00:05:46,-16.6171,12.69559,0.01201832
car001,00:05:47,-16.6171,12.69559,0.01201829
car001,00:05:48,-16.6171,12.69559,0.01201829
car001,00:05:49,-16.6171,12.69559,0.01201829
car001,00:05:50,-16.6171,12.69559,0.01201831
car001,00:05:51,-16.6171,12.69559,0.01201826
car001,00:05:52,-16.6171,12.69559,0.01201827
car001,00:05:53,-16.6171,12.69559,0.01201829
car001,00:05:54,-16.6171,12.69559,0.01201823
car001,00:05:55,-16.6171,12.69559,0.01201828
car001,00:05:56,-16.6171,12.69559,0.01201828
car001,00:05:57,-16.6171,12.69559,0.01201829
car001,00:05:58,-16.6171,12.69559,0.01201823
car001,00:05:59,-16.6171,12.69559,0.01201825
car001,00:06:00,-16.6171,12.69559,0.01201833
car001,00:06:01,-16.6171,12.69559,0.01201829
car001,00:06:02,-16.6171,12.69559,0.01201828
car001,00:06:03,-16.6171,12.69559,0.01201829
car001,00:06:04,-16.6171,12.69559,0.01201831
car001,00:06:05,-16.6171,12.69559,0.01201826
car001,00:06:06,-16.6171,12.69559,0.0120183
car001,00:06:07,-16.6171,12.69559,0.0120183
car001,00:06:08,-16.6171,12.69559,0.01201826
car001,00:06:09,-16.6171,12.69559,0.01201827
car001,00:06:10,-16.6171,12.69559,0.01201827
car001,00:06:11,-16.6171,12.69559,0.01201829
car001,00:06:12,-16.6171,12.69559,0.01201822
car001,00:06:13,-16.6171,12.69559,0.01201823
car001,00:06:14,-16.6171,12.69559,0.01201825
car001,00:06:15,-16.6171,12.69559,0.01201829
car001,00:06:16,-16.6171,12.69559,0.01201825
car001,00:06:17,-16.6171,12.69559,0.01201828
car001,00:06:18,-16.6171,12.69559,0.01201829
car001,00:06:19,-16.6171,12.69559,0.01201823
car001,00:06:20,-16.6171,12.69559,0.01201825
car001,00:06:21,-16.6171,12.69559,0.01201827
car001,00:06:22,-16.6171,12.69559,0.01201828
car001,00:06:23,-16.6171,12.69559,0.01201828
car001,00:06:24,-16.6171,12.69559,0.01201823
car001,00:06:25,-16.6171,12.69559,0.01201826
car001,00:06:26,-16.6171,12.69559,0.0120182
car001,00:06:27,-16.6171,12.69559,0.01201831
car001,00:06:28,-16.6171,12.69559,0.0120183
car001,00:06:29,-16.6171,12.69559,0.01201832
car001,00:06:30,-16.6171,12.69559,0.01201826
car001,00:06:31,-16.6171,12.69559,0.01201829
car001,00:06:32,-16.6171,12.69559,0.01201829
car001,00:06:33,-16.6171,12.69559,0.01201823
car001,00:06:34,-16.6171,12.69559,0.01201826
car001,00:06:35,-16.6171,12.69559,0.01201827
car001,00:06:36,-16.6171,12.69559,0.01201829
car001,00:06:37,-16.6171,12.69559,0.01201829
car001,00:06:38,-16.6171,12.69559,0.01201827
car001,00:06:39,-16.6171,12.69559,0.01201826
car001,00:06:40,-16.6171,12.69559,0.01201824
car001,00:06:41,-16.6171,12.69559,0.01201823
car001,00:06:42,-16.6171,12.69559,0.01201829
car001,00:06:43,-16.6171,12.69559,0.01201831
car001,00:06:44,-16.6171,12.69559,0.01201827
car001,00:06:45,-16.6171,12.69559,0.01201828
car001,00:06:46,-16.6171,12.69559,0.01201829
car001,00:06:47,-16.6171,12.69559,0.01201829
car001,00:06:48,-16.6171,12.69559,0.01201826
car001,00:06:49,-16.6171,12.69559,0.01201828
car001,00:06:50,-16.6171,12.69559,0.01201827
car001,00:06:51,-16.6171,12.69559,0.0120183
car001,00:06:52,-16.6171,12.69559,0.01201826
car001,00:06:53,-16.6171,12.69559,0.01201824
car001,00:06:54,-16.6171,12.69559,0.01201826
car001,00:06:55,-16.6171,12.69559,0.01201823
